poster_url;rt_audience_score;rt_score;genres;Genre_1;Genre_2;Genre_3;imdb_rating;length;rank_in_year;rating;release_date;studio;title;worldwide_gross;year
http://resizing.flixster.com/mimlegW6DpnA7X8fM6uAqRTaC3Y=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/31/37/313714_ori.jpg;3.2;6.6;"Thriller
Comedy
Action";Thriller;Comedy;Action;7.2;141;3;R;15-Jul-94;20th Century Fox;True Lies;378882411;1994
http://resizing.flixster.com/ZBN2_uTjkpn3PkFGLms8c1R5Xjk=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/70/11157076_ori.jpg;2.8;6.2;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.3;112;7;R;28-May-93;TriStar Pictures / Carolco Pictures;Cliffhanger;255000211;1993
http://resizing.flixster.com/2D5M5EDSS4ZjUvDnS_jfTK6SBdQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168880_ori.jpg;3.6;8.3;"Thriller
Sci-Fi
Adventure";Thriller;Sci-Fi;Adventure;8.0;127;1;PG-13;11-Jun-93;Universal Pictures / Amblin Entertainment;Jurassic Park;914691118;1993
http://resizing.flixster.com/LBXknnxSaK0p3GtnjDsrj-v18LI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/19/04/11190433_ori.jpg;3.4;5.8;"Family
Drama
Comedy";Family;Drama;Comedy;6.9;125;2;PG-13;24-Nov-93;20th Century Fox;Mrs. Doubtfire;441286195;1993
http://resizing.flixster.com/8ZSqHlP-hPOabOXMSYWT4oXlrc4=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/26/71/267112_ori.jpg;4.3;9.0;"History
Drama
Biography";History;Drama;Biography;8.9;195;4;R;4-Feb-94;Universal Pictures / Amblin Entertainment;Schindler's List;321306305;1993
http://resizing.flixster.com/pXQ5x3nrVb2NR-P3FtOM5igMsxE=/96x140/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/06/11120641_ori.jpg;3.3;6.5;"Romance
Drama
Comedy";Romance;Drama;Comedy;6.8;105;8;PG;25-Jun-93;TriStar Pictures;Sleepless in Seattle;227799884;1993
http://resizing.flixster.com/z-Fnu-OBkh-_tjtKCOgt0rVv-qM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173686_ori.jpg;3.2;6.2;"Thriller
Mystery
Drama";Thriller;Mystery;Drama;6.8;154;5;R;30-Jun-93;Paramount Pictures;The Firm;270248367;1993
http://resizing.flixster.com/2qD77zeD0QLsahPn4oRG72h8jUY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168091_ori.jpg;3.6;7.9;"Crime
Adventure
Action";Crime;Adventure;Action;7.8;130;3;PG-13;6-Aug-93;Warner Bros.;The Fugitive;368875760;1993
http://resizing.flixster.com/7VvPgOg5CbFIghD_RgRpE2BT9z4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169704_ori.jpg;3.2;5.5;"Drama
Crime
Action";Drama;Crime;Action;6.5;141;10;PG-13;17-Dec-93;Warner Bros.;The Pelican Brief;195268056;1993
http://resizing.flixster.com/PFEXNhpBUHom6A9yG3wg_W0Zt98=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/64/10936428_ori.jpg;3.7;8.1;"Comedy
Animation
Adventure";Comedy;Animation;Adventure;8.0;90;1;G;25-Nov-92;Walt Disney Pictures;Aladdin;504050219;1992
http://resizing.flixster.com/lRQ8GHTcvMv_3ysr2uwWkIrdHZ8=/180x247/dkpu1ddg7pbsk.cloudfront.net/movie/28/33/283309_ori.jpg;3.1;5.9;"Thriller
Mystery
Drama";Thriller;Mystery;Drama;6.9;127;4;R;20-Mar-92;TriStar Pictures / Carolco Pictures;Basic Instinct;352927224;1992
http://resizing.flixster.com/xT4YXaNwgJtK3EDk4He0uUuaUrw=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/40/254003_ori.jpg;3.0;3.6;"Family
Comedy
Adventure";Family;Comedy;Adventure;6.5;120;3;PG;20-Nov-92;20th Century Fox;Home Alone 2: Lost in New York;358994850;1992
http://resizing.flixster.com/X8uBur__gienB-0mAjgC0hfF7CM=/178x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/88/11128831_ori.jpg;3.2;5.5;"Thriller
Crime
Action";Thriller;Crime;Action;6.7;118;5;R;15-May-92;Warner Bros.;Lethal Weapon 3;321731527;1992
http://resizing.flixster.com/QGjRr5Lf9dMQdKQhczqt58OqeSA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167935_ori.jpg;3.0;4.8;"Music
Drama
Action";Music;Drama;Action;6.1;129;2;R;25-Nov-92;Warner Bros.;The Bodyguard;411006740;1992
http://resizing.flixster.com/O7KjuYoKyOa7bBFVEMqnM_ZGN78=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/29/11162903_ori.jpg;3.7;8.4;"Fantasy
Family
Animation";Fantasy;Family;Animation;8.0;84;3;G;22-Nov-91;Walt Disney Pictures;Beauty and the Beast;351863363;1991
http://resizing.flixster.com/2Kp3hYPiPnhkEpDQNFEv4IRaD9M=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/25/46/254606_ori.jpg;3.3;4.4;"Family
Comedy
Adventure";Family;Comedy;Adventure;6.7;142;4;PG;11-Dec-91;TriStar Pictures / Amblin Entertainment;Hook;300854823;1991
http://resizing.flixster.com/3rM4ZIxn0hOIAIKjFqZvy76ICyw=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/59/10935981_ori.jpg;3.8;7.7;"Thriller
History
Drama";Thriller;History;Drama;8.0;189;6;R;20-Dec-91;Warner Bros.;JFK;205405498;1991
http://resizing.flixster.com/LWcUdj-bVCtz_yveVI-r0FfP7jE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170050_ori.jpg;3.4;5.7;"Drama
Adventure
Action";Drama;Adventure;Action;6.9;143;2;PG-13;14-Jun-91;Warner Bros.;Robin Hood: Prince of Thieves;390493908;1991
http://resizing.flixster.com/I9PEVOh_ZpCiMnCfw57AkXDgRhM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/38/11173854_ori.jpg;3.4;6.5;"Romance
Comedy
Adventure";Romance;Comedy;Adventure;7.4;118;6;PG;25-May-90;Universal Pictures;Back to the Future Part III;244527583;1990
http://resizing.flixster.com/6qRBQY1vGGNIYBeEv1_KFsmGJ4w=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168108_ori.jpg;3.6;7.5;"Western
Drama
Adventure";Western;Drama;Adventure;8.0;181;4;PG-13;21-Nov-90;Orion Pictures;Dances with Wolves;424208848;1990
http://resizing.flixster.com/pHPpw4inGi6stbtMnLSic6k5fVA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/91/11169197_ori.jpg;3.5;6.8;"Romance
Fantasy
Drama";Romance;Fantasy;Drama;7.0;127;1;PG-13;13-Jul-90;Paramount Pictures;Ghost;505702588;1990
http://resizing.flixster.com/cb6nTJ0nYUeS38cP0kMfMF_9DlE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/87/11178764_ori.jpg;3.0;5.1;"Crime
Comedy
Action";Crime;Comedy;Action;6.0;111;10;PG-13;21-Dec-90;Universal Pictures;Kindergarten Cop;201957688;1990
http://resizing.flixster.com/3atb8xNBu7Df-gVJpalCXndBg50=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167929_ori.jpg;3.4;7.4;"Mystery
Drama
Crime";Mystery;Drama;Crime;6.9;127;8;R;27-Jul-90;Warner Bros.;Presumed Innocent;221303188;1990
http://resizing.flixster.com/jPSS5WGvx8Z2q_U7TNzxSoHqFUQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170087_ori.jpg;3.3;4.8;"Comedy
Adventure
Action";Comedy;Adventure;Action;6.7;93;9;PG;30-Mar-90;New Line Cinema;Teenage Mutant Ninja Turtles;201965915;1990
http://resizing.flixster.com/ROHNoOdZcDbCpiitmK2FRxKCvTc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/99/11189901_ori.jpg;3.3;7.3;"Action
Sci-Fi
Mystery";Action;Sci-Fi;Mystery;7.5;113;5;R;1-Jun-90;TriStar Pictures / Carolco Pictures;Total Recall;261336002;1990
http://resizing.flixster.com/gqemFWJuuNW6pVn4p7JfoGo4VSM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/38/11173853_ori.jpg;3.5;6.1;"Sci-Fi
Comedy
Adventure";Sci-Fi;Comedy;Adventure;7.8;108;3;PG;22-Nov-89;Universal Pictures;Back to the Future Part II;331950002;1989
http://resizing.flixster.com/uORJJKgy_lsdJT2bkQmStA3V2qI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/58/11175872_ori.jpg;3.4;7.4;"War
Drama
Biography";War;Drama;Biography;7.2;145;10;R;5-Jan-90;Universal Pictures;Born on the Fourth of July;161001698;1989
http://resizing.flixster.com/dcW7DWqYbQt25cexo1WNvrzm-O8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/44/11174416_ori.jpg;3.2;5.2;"Horror
Fantasy
Comedy";Horror;Fantasy;Comedy;6.5;108;8;PG;16-Jun-89;Columbia Pictures;Ghostbusters II;215394738;1989
http://resizing.flixster.com/5mEUZK0kuxucMPC5Ycg0MIwPSFI=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/98/10879840_ori.jpg;2.9;6.2;"Family
Comedy
Adventure";Family;Comedy;Adventure;6.2;93;7;PG;23-Jun-89;Walt Disney Pictures;Honey, I Shrunk the Kids;222724172;1989
http://resizing.flixster.com/RFQcK-L53KhuubGeaJKOomMbg9k=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/88/11128832_ori.jpg;3.3;6.6;"Thriller
Crime
Action";Thriller;Crime;Action;7.2;114;6;R;7-Jul-89;Warner Bros.;Lethal Weapon 2;227853986;1989
http://resizing.flixster.com/i9JPNUh70xuDNhRGYPg4U8L_PHo=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/06/250622_ori.jpg;3.6;8.1;"Fantasy
Family
Animation";Fantasy;Family;Animation;7.6;83;9;G;17-Nov-89;Walt Disney Pictures;The Little Mermaid;184155863;1989
http://resizing.flixster.com/7Kx0TvzMcvpqHNAE-yqb4pGPk7w=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/68/256818_ori.jpg;2.7;3.5;"Comedy
Adventure
Action";Comedy;Adventure;Action;5.5;108;6;PG;25-May-88;Paramount Pictures;"""Crocodile"" Dundee II";109306210;1988
http://resizing.flixster.com/lvE3FiWgRk78wlgoK8AOg0Ao_d8=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/44/11164479_ori.jpg;3.5;7.9;"Fantasy
Drama
Comedy";Fantasy;Drama;Comedy;7.3;104;4;PG;3-Jun-88;20th Century Fox / Gracie Films;Big;114968774;1988
http://resizing.flixster.com/mBKethr9jeA6EMJGizVw16i323Q=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/26/88/268891_ori.jpg;3.0;3.8;"Romance
Drama
Comedy";Romance;Drama;Comedy;5.8;104;9;R;29-Jul-88;Touchstone Pictures;Cocktail;78222753;1988
http://resizing.flixster.com/ER2EiHJ2eXX7acnA6_E4aFhIhBo=/168x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/55/11155547_ori.jpg;3.5;8.4;"Crime
Comedy
Animation";Crime;Comedy;Animation;7.7;104;2;PG;22-Jun-88;Touchstone Pictures / Amblin Entertainment;Who Framed Roger Rabbit;156452370;1988
http://resizing.flixster.com/hAbluJoNCoLzqbORzEG8k4IJ7YE=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/44/10844413_ori.jpg;3.1;4.9;"Crime
Comedy
Action";Crime;Comedy;Action;6.4;100;3;R;20-May-87;Paramount;Beverly Hills Cop II;153665036;1987
http://resizing.flixster.com/LeKFp61qZoa_i5Q_6x_4nYkg1Ww=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/26/89/268995_ori.jpg;3.5;7.4;"War
Drama
Comedy";War;Drama;Comedy;7.3;121;4;R;15-Jan-88;Touchstone;Good Morning, Vietnam;123922370;1987
http://resizing.flixster.com/3aDtygNQOYu5zppr1AvV8jIu_H0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167924_ori.jpg;3.6;7.1;"Thriller
Crime
Action";Thriller;Crime;Action;7.6;110;9;R;6-Mar-87;Warner Bros.;Lethal Weapon;65207127;1987
http://resizing.flixster.com/N7exSCLxOgtB-aPi60FeW5bXS5w=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/77/10857754_ori.jpg;3.4;7.8;"Romance
Drama
Comedy";Romance;Drama;Comedy;7.1;102;5;PG;15-Jan-88;Metro-Goldwyn-Mayer;Moonstruck;80640528;1987
http://resizing.flixster.com/1EFQuvj5llA_m61tMCqDVudwUpc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/13/11171335_ori.jpg;3.9;7.4;"Thriller
Drama
Crime";Thriller;Drama;Crime;8.0;119;6;R;3-Jun-87;Paramount;The Untouchables;76270454;1987
http://resizing.flixster.com/kU0L2LKZtLzoi4ZomVbNdWVZ6qk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/13/11161319_ori.jpg;3.2;6.2;"Horror
Fantasy
Comedy";Horror;Fantasy;Comedy;6.5;118;10;R;12-Jun-87;Warner Bros.;The Witches of Eastwick;63766510;1987
http://resizing.flixster.com/fxMTXOi2o24T_ZK0zoraIm9n6cM=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/71/257115_ori.jpg;2.9;5.9;"Family
Drama
Comedy";Family;Drama;Comedy;5.8;102;1;PG;25-Nov-87;Touchstone Pictures;Three Men and a Baby;167780960;1987
http://resizing.flixster.com/djJ50pyIgZZoFYdXO3HcLjlnGzg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169779_ori.jpg;3.0;6.7;"Adventure
Comedy
Crime";Adventure;Comedy;Crime;6.5;97;2;PG-13;26-Sep-86;Paramount Pictures / 20th Century Fox;"""Crocodile"" Dundee";174803506;1986
http://resizing.flixster.com/xYugVntiVJbVz5x_bQq5-Pjg5aU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/07/11180796_ori.jpg;3.8;9.0;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;8.4;137;7;R;18-Jul-86;20th Century Fox;Aliens;86160248;1986
http://resizing.flixster.com/w0uF4v8jUe1x3ZErtvyPWfe1Nzc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/66/11176623_ori.jpg;3.3;6.3;"Drama
Comedy
Animation";Drama;Comedy;Animation;6.9;80;8;G;21-Nov-86;Universal Studios;An American Tail;84542002;1986
http://resizing.flixster.com/JQn3vediYVmfbxQO3an5Mh_mA1s=/176x270/dkpu1ddg7pbsk.cloudfront.net/movie/74/28/48/7428484_ori.jpg;3.0;7.0;"Sport
Romance
Comedy";Sport;Romance;Comedy;6.5;96;6;PG-13;13-Jun-86;Orion Pictures;Back to School;91258000;1986
http://resizing.flixster.com/53VKc9-hpRF9QNzuLQzQaspdAug=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/07/11180717_ori.jpg;3.5;6.9;"Comedy
Adventure
Action";Comedy;Adventure;Action;7.3;119;5;PG;26-Nov-86;Paramount Pictures;Star Trek IV: The Voyage Home;109713132;1986
http://resizing.flixster.com/7KO5uu2ZPehnVfcsKggTXZjtefM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173678_ori.jpg;2.9;3.9;"Comedy
Adventure
Action";Comedy;Adventure;Action;5.8;94;9;PG-13;12-Dec-86;Paramount Pictures;The Golden Child;79817937;1986
http://resizing.flixster.com/_ByjiJUAmxiXl6oAHPF8l4gOOVc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/81/11178156_ori.jpg;3.0;4.9;"Romance
Family
Action";Romance;Family;Action;5.8;113;4;PG;20-Jun-86;Columbia Pictures;The Karate Kid, Part II;115103979;1986
http://resizing.flixster.com/TuoFvLZpHzh4RPlzFOHUdo_wJf4=/180x231/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/92/11169265_ori.jpg;3.5;5.8;"Romance
Drama
Action";Romance;Drama;Action;6.8;110;1;PG;16-May-86;Paramount Pictures;Top Gun;176781728;1986
http://resizing.flixster.com/por4iOTnpL-nsH4QNjvWqwBF-DA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/38/11173852_ori.jpg;3.8;8.6;"Romance
Comedy
Adventure";Romance;Comedy;Adventure;8.5;116;1;PG;3-Jul-85;Universal Pictures / Amblin Entertainment;Back to the Future;210609762;1985
http://resizing.flixster.com/QHwc8jY1d-8Sc0qxbRpzlxkbwC8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/17/11171703_ori.jpg;3.7;6.5;"Romance
Drama
Biography";Romance;Drama;Biography;7.2;161;5;PG;20-Dec-85;Universal Pictures;Out Of Africa;87071205;1985
http://resizing.flixster.com/f3qkehG-FJEa88CWySM_d4dKd84=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/69/11136978_ori.jpg;3.1;4.1;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.4;96;2;R;22-May-85;TriStar Pictures / Carolco;Rambo: First Blood Part II;150415432;1985
http://resizing.flixster.com/zEGbl7xvlrrxuJUs97YL-sJAEaA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166730_ori.jpg;3.8;6.1;"Family
Comedy
Adventure";Family;Comedy;Adventure;7.8;114;9;PG;7-Jun-85;Warner Bros.;The Goonies;61389680;1985
http://resizing.flixster.com/AnbVvE9r4Tmx3ZHIxPPbFSJ2EOg=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/50/11165073_ori.jpg;3.0;4.8;"Comedy
Adventure
Action";Comedy;Adventure;Action;6.0;106;7;PG;11-Dec-85;20th Century Fox;The Jewel of the Nile;75973200;1985
http://resizing.flixster.com/PPod2vP4QjRVXLfdKUdyV0qo3YA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168980_ori.jpg;3.5;8.1;"Romance
Drama
Crime";Romance;Drama;Crime;7.5;112;8;R;8-Feb-85;Paramount Pictures;Witness;68706993;1985
http://resizing.flixster.com/-BS99IniaWgjUugv8sMTKuk6tbQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168940_ori.jpg;3.3;5.7;"Romance
Music
Drama";Romance;Music;Drama;6.4;107;7;R;17-Feb-84;Paramount Pictures;Footloose;80035402;1984
http://resizing.flixster.com/hlGmbeNA0EUVahBTvVB1rBZvTfo=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/11/10921138_ori.jpg;3.8;7.2;"Action
Adventure
Drama";Action;Adventure;Drama;7.6;118;3;PG;23-May-84;Paramount Pictures / Lucasfilm;Indiana Jones and the Temple of Doom;179870271;1984
http://resizing.flixster.com/Z1g_ytpzZwOKimr5eFOqEK7i3MI=/171x270/dkpu1ddg7pbsk.cloudfront.net/movie/24/63/50/2463504_ori.jpg;3.2;7.3;"Comedy
Adventure
Action";Comedy;Adventure;Action;6.9;106;9;PG;30-Mar-84;20th Century Fox;Romancing the Stone;78371200;1984
http://resizing.flixster.com/sFfDyO-ggnJziirIooREwqob2YU=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/86/10888604_ori.jpg;3.3;6.4;"Sci-Fi
Adventure
Action";Sci-Fi;Adventure;Action;6.6;105;10;PG;1-Jun-84;Paramount Pictures;Star Trek III: The Search for Spock;76572238;1984
http://resizing.flixster.com/m7hi87x8Vofa79xBQywogTPQIZ4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/81/11178155_ori.jpg;3.3;6.9;"Family
Drama
Action";Family;Drama;Action;7.2;126;5;PG;22-Jun-84;Columbia Pictures;The Karate Kid;90815558;1984
http://resizing.flixster.com/dE3mzn20r1fYcNxLP8mXUIxphbw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176469_ori.jpg;3.1;4.7;"Romance
Music
Drama";Romance;Music;Drama;6.1;95;3;R;15-Apr-83;Paramount Pictures / PolyGram;Flashdance;92921203;1983
http://resizing.flixster.com/4k65Krz0moljeHEqvjfxOyjh5rs=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257712_ori.jpg;3.0;6.1;"Drama
Comedy
Western";Drama;Comedy;Western;6.4;91;9;PG;19-Aug-83;20th Century Fox;Mr. Mom;64783827;1983
http://resizing.flixster.com/VVpBn48QVIOIuckMl467m_E68qs=/180x264/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/14/11131437_ori.jpg;3.1;5.2;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.6;131;6;PG;10-Jun-83;United Artists;Octopussy;67800000;1983
http://resizing.flixster.com/3-yV3TNHIonKjCnpshrjCWJc4-0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168031_ori.jpg;3.2;7.5;"Drama
Crime
Comedy";Drama;Crime;Comedy;6.8;99;10;R;5-Aug-83;Warner Bros.;Risky Business;63541777;1983
http://resizing.flixster.com/jPGnLweJ4c_W-vQFMaeHfgWMtfY=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944709_ori.jpg;4.0;6.8;"Fantasy
Adventure
Action";Fantasy;Adventure;Action;8.4;134;1;PG;25-May-83;Lucasfilm / 20th Century Fox;Star Wars Episode VI: Return of the Jedi;252583617;1983
http://resizing.flixster.com/auWzMlFV3B1eDng1bvZjDxEz_8Q=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/09/10840968_ori.jpg;2.7;2.7;"Romance
Music
Drama";Romance;Music;Drama;4.4;93;8;PG;15-Jul-83;Paramount Pictures;Staying Alive;64892670;1983
http://resizing.flixster.com/1GsIK1cKROu9oo6ADaFnJZsjawQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168922_ori.jpg;3.2;7.3;"Crime
Comedy
Action";Crime;Comedy;Action;6.9;96;7;R;8-Dec-82;Paramount Pictures;48 Hrs.;78868508;1982
http://resizing.flixster.com/fRj1Dsx9DniDck8VkZsabC2g2wE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166872_ori.jpg;3.1;5.0;"Family
Drama
Comedy";Family;Drama;Comedy;6.5;127;10;PG;18-Jun-82;Columbia Pictures / Rastar;Annie;57059003;1982
http://resizing.flixster.com/7-pyoLHrjzt_5Oz9Va01SLVkwkA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166788_ori.jpg;3.5;9.1;"Sci-Fi
Family
Western";Sci-Fi;Family;Western;7.9;115;1;PG;11-Jun-82;Universal Pictures;E.T. the Extra-Terrestrial;359197037;1982
http://resizing.flixster.com/ik9Csa1K00izkR8dkc_vY3j8_qs=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169793_ori.jpg;3.8;7.9;"Drama
Adventure
Action";Drama;Adventure;Action;7.7;113;6;PG;4-Jun-82;Paramount Pictures;Star Trek II: The Wrath of Khan;78912963;1982
http://resizing.flixster.com/6huYBKWjCmWanFK7Wh97lbx4d_c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168143_ori.jpg;3.6;7.7;"Sport
History
Drama";Sport;History;Drama;7.2;119;7;PG;9-Apr-82;Warner Bros. / Ladd;Chariots of Fire;58972904;1981
http://resizing.flixster.com/CBAZfS0ZsBqZrp4EXvkoZwjyWG0=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/25/84/258424_ori.jpg;3.3;6.3;"Thriller
Adventure
Action";Thriller;Adventure;Action;6.8;127;8;PG;26-Jun-81;United Artists;For Your Eyes Only;54812802;1981
http://resizing.flixster.com/a4SRzDrySrNOffac_PAD9vv5jL0=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/98/11159894_ori.jpg;3.2;7.5;"Sci-Fi
Romance
Action";Sci-Fi;Romance;Action;6.8;127;3;PG;19-Jun-81;Warner Bros.;Superman II;108185706;1981
http://resizing.flixster.com/YI8rFD6y2Wpnp_EprQvZ0IskLXQ=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/26/30/263020_ori.jpg;3.5;7.9;"Fantasy
Comedy
Adventure";Fantasy;Comedy;Adventure;7.0;110;10;PG;6-Nov-81;Embassy Pictures;Time Bandits;42365581;1981
http://resizing.flixster.com/LQCE_QFFl-PVQ7RioIoCY7z1WSo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/87/11178773_ori.jpg;3.6;8.3;"Music
Drama
Biography";Music;Drama;Biography;7.5;124;7;PG;7-Mar-80;Universal Studios;Coal Miner's Daughter;67182787;1980
http://resizing.flixster.com/Dpx80dphWfjC3ikCbPtTdS4fC6A=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/26/56/265607_ori.jpg;2.8;4.0;"Crime
Comedy
Action";Crime;Comedy;Action;5.1;100;8;PG;15-Aug-80;Universal Studios;Smokey and the Bandit II;66132626;1980
http://resizing.flixster.com/11pJ8EWEJv23jKxSlQHpVqVHKCA=/180x225/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/79/11157937_ori.jpg;4.1;8.7;"Adventure
Action
Fantasy";Adventure;Action;Fantasy;8.8;124;1;PG;20-Jun-80;20th Century Fox;Star Wars Episode V: The Empire Strikes Back;209398025;1980
http://resizing.flixster.com/18EuoLXr1lT3GGEFw8lNIMgTMbw=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/42/10924290_ori.jpg;2.9;2.7;"Romance
Drama
Adventure";Romance;Drama;Adventure;5.7;104;9;R;2-Jul-80;Columbia Pictures;The Blue Lagoon;58853106;1980
http://resizing.flixster.com/CzylJmvpoTfiMgXNuYOTAzVfvW4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171945_ori.jpg;3.7;7.1;"Crime
Comedy
Action";Crime;Comedy;Action;8.0;133;10;R;20-Jun-80;Universal Studios;The Blues Brothers;57229890;1980
http://resizing.flixster.com/sjLwbfOZkuPl395copBayJM2QOk=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/26/08/260897_ori.jpg;3.0;5.7;"Crime
Adventure
Action";Crime;Adventure;Action;6.2;126;9;PG;29-Jun-79;United Artists Pictures;Moonraker;70308099;1979
http://resizing.flixster.com/EKgpra5WGZ6BP0Ti7H6_ePJmOxw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/10/65/79/10657999_ori.jpg;3.4;6.4;"Sport
Drama
Action";Sport;Drama;Action;7.1;119;3;PG;15-Jun-79;United Artists Pictures;Rocky II;85182160;1979
http://resizing.flixster.com/Ec5wAIGS6V2FQr_6LJ-y5Np2ekc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176743_ori.jpg;3.1;5.7;"Sci-Fi
Mystery
Adventure";Sci-Fi;Mystery;Adventure;6.4;132;5;PG;7-Dec-79;Paramount Pictures;Star Trek: The Motion Picture;82258456;1979
http://resizing.flixster.com/AdxOYDAVFHLPOcbBrcKGwu86-PA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/15/10881570_ori.jpg;3.5;7.8;"Family
Comedy
Adventure";Family;Comedy;Adventure;7.7;95;10;G;22-Jun-79;Associated Film Distribution;The Muppet Movie;65200000;1979
